Property_ID,Prop_Type,Tax_Key,District_Num,Nbhd_Num,Style,Unit_Count,Fbath_Count,Hbath_Count,Lot_Size,Sale_Date,Sale_Price,Sale_Price_Target,Ext_Wall,Story_Count,Year_Built,Room_Count,Finished_Sqft,Bdrm_Count,Condo_Project
112989,Residential,1580249000,1,900,Cape Cod,1,1,0,5600,2022-09-16,117000.0,1.0,Aluminum/Vinyl,1.0,1951.0,10.0,918.0,6.0,
113013,Residential,1580274000,1,900,Cape Cod,1,1,1,5520,2022-09-28,180000.0,1.0,Aluminum/Vinyl,1.0,1946.0,5.0,1254.0,3.0,
113066,Residential,1580352000,1,900,Cape Cod,1,2,0,4800,2022-03-16,80000.0,0.0,Aluminum/Vinyl,1.0,1949.0,6.0,1045.0,4.0,
113066,Residential,1580352000,1,900,Cape Cod,1,2,0,4800,2022-08-10,190000.0,1.0,Aluminum/Vinyl,1.0,1949.0,6.0,1045.0,4.0,
113086,Residential,1580377000,1,900,Ranch,1,1,0,5160,2022-06-20,70000.0,0.0,Aluminum/Vinyl,1.0,1954.0,4.0,672.0,2.0,
113094,Residential,1580385000,1,900,Ranch,1,1,0,6840,2022-05-05,77000.0,0.0,Wood,1.0,1951.0,4.0,792.0,2.0,
113095,Residential,1580386000,1,900,Ranch,1,1,0,6840,2022-05-06,95000.0,0.0,Wood,1.0,1951.0,6.0,1177.0,3.0,
113101,Residential,1580392100,1,900,Ranch,1,1,0,4200,2022-09-26,130000.0,1.0,Brick,1.0,1959.0,5.0,1119.0,3.0,
113113,Residential,1580404000,1,900,Ranch,1,1,0,4800,2022-09-02,63000.0,0.0,Wood,1.0,1951.0,4.0,672.0,2.0,
113134,Residential,1580434110,1,900,Ranch,1,1,0,6864,2022-02-11,102500.0,1.0,Aluminum/Vinyl,1.0,1953.0,4.0,1188.0,2.0,
113143,Residential,1580443110,1,900,Ranch,1,1,0,5720,2022-08-15,70000.0,0.0,Aluminum/Vinyl,1.0,1951.0,4.0,698.0,2.0,
113247,Residential,1690017110,1,1200,Cape Cod,1,1,0,5200,2022-04-27,140000.0,1.0,Brick,1.0,1955.0,6.0,1176.0,4.0,
113269,Residential,1700009000,1,900,Cape Cod,1,1,0,6000,2022-05-31,135000.0,1.0,Brick,1.0,1950.0,5.0,1241.0,3.0,
113288,Residential,1700028000,1,900,Cape Cod,1,2,0,6240,2022-04-19,188000.0,1.0,Brick,1.0,1950.0,5.0,1342.0,3.0,
113329,Residential,1700207000,1,900,Duplex N/S,2,2,1,5760,2022-12-19,109000.0,1.0,Masonry/Frame,2.0,1954.0,9.0,2182.0,5.0,
113386,Residential,1700356000,1,900,Cape Cod,1,1,0,6642,2022-04-20,130000.0,1.0,Wood,1.0,1947.0,4.0,1200.0,2.0,
113396,Residential,1700366000,1,900,Duplex N/S,2,2,0,6480,2022-09-13,177000.0,1.0,Brick,1.5,1962.0,9.0,1975.0,5.0,
113422,Residential,1700405000,1,900,Ranch,1,1,0,6345,2022-02-23,65000.0,0.0,Asphalt/Other,1.0,1952.0,5.0,882.0,3.0,
113464,Residential,1700508200,1,900,Dplx Bungalow,2,2,0,4902,2022-09-30,90000.0,0.0,Wood,1.5,1919.0,10.0,1463.0,4.0,
113485,Residential,1700619000,1,900,Duplex N/S,2,3,0,8760,2022-08-31,224900.0,2.0,Brick,1.0,1954.0,8.0,2137.0,4.0,
113489,Residential,1700623000,1,900,Cape Cod,1,1,0,7936,2022-07-06,153500.0,1.0,Brick,1.0,1941.0,5.0,1079.0,3.0,
113501,Residential,1700635000,1,900,Cape Cod,1,2,1,7424,2022-04-22,135900.0,1.0,Brick,1.0,1938.0,7.0,2052.0,4.0,
113530,Residential,1700663000,1,900,Cape Cod,1,1,0,5160,2022-08-16,139900.0,1.0,Brick,1.0,1951.0,5.0,1037.0,3.0,
113539,Residential,1700707000,1,900,Cape Cod,1,1,1,7200,2022-09-15,155000.0,1.0,Aluminum/Vinyl,1.0,1939.0,5.0,1301.0,3.0,
113550,Residential,1700718000,1,900,Ranch,1,1,0,7200,2022-12-01,117300.0,1.0,Brick,1.0,1941.0,6.0,1105.0,2.0,
113557,Residential,1700725000,1,900,Cape Cod,1,1,0,5400,2022-12-21,75000.0,0.0,Brick,1.0,1939.0,5.0,1220.0,3.0,
113560,Residential,1700801000,1,900,Cape Cod,1,1,1,7320,2022-02-07,175000.0,1.0,Aluminum/Vinyl,1.0,1942.0,14.0,1567.0,6.0,
113569,Residential,1700810000,1,900,Cape Cod,1,1,1,5880,2022-12-05,125500.0,1.0,Brick,1.0,1952.0,4.0,1086.0,2.0,
113591,Residential,1700910000,1,900,Cape Cod,1,1,1,5880,2022-09-13,169900.0,1.0,Brick,1.0,1952.0,5.0,1429.0,2.0,
113633,Residential,1709924000,1,900,Ranch,1,1,0,5895,2022-09-19,125000.0,1.0,Aluminum/Vinyl,1.0,1952.0,5.0,831.0,3.0,
113717,Residential,1710017000,1,900,Duplex N/S,2,2,0,5593,2022-03-22,123000.0,1.0,Aluminum/Vinyl,2.0,1954.0,10.0,2040.0,6.0,
113749,Residential,1710121000,1,900,Duplex N/S,2,2,0,8460,2022-03-18,122500.0,1.0,Brick,2.0,1957.0,8.0,2160.0,4.0,
113802,Residential,1710317000,1,900,Res O/S A & 1/2,1,1,0,3600,2022-04-04,61078.0,0.0,Aluminum/Vinyl,1.0,1920.0,6.0,930.0,3.0,
113803,Residential,1710318000,1,900,Dplx Bungalow,2,2,0,4800,2022-07-27,155000.0,1.0,Aluminum/Vinyl,1.5,1926.0,8.0,1346.0,3.0,
113829,Residential,1710345000,1,900,Ranch,1,1,0,7650,2022-11-16,128000.0,1.0,Aluminum/Vinyl,1.0,1953.0,5.0,864.0,3.0,
113862,Residential,1710380000,1,900,Res O/S A & 1/2,1,2,0,5400,2022-04-08,80000.0,0.0,Asphalt/Other,1.5,1927.0,6.0,1326.0,3.0,
113899,Residential,1710419000,1,900,Cape Cod,1,1,0,6000,2022-03-24,154900.0,1.0,Aluminum/Vinyl,1.0,1940.0,12.0,1077.0,8.0,
113911,Residential,1710431000,1,900,Cape Cod,1,1,0,4800,2022-10-03,120000.0,1.0,Brick,1.0,1949.0,5.0,928.0,3.0,
113929,Residential,1710449000,1,900,Cape Cod,1,1,0,7620,2022-05-19,152000.0,1.0,Wood,1.0,1951.0,10.0,1044.0,4.0,
113934,Residential,1710454100,1,900,Ranch,1,1,0,6223,2022-07-18,91000.0,0.0,Aluminum/Vinyl,1.0,1952.0,5.0,966.0,3.0,
113971,Residential,1710490000,1,900,Duplex O/S,2,2,0,4200,2022-01-10,115000.0,1.0,Wood,2.0,1938.0,16.0,2016.0,8.0,
113992,Residential,1710513000,1,900,Cape Cod,1,1,0,4680,2022-11-02,85000.0,0.0,Wood,1.5,1939.0,5.0,1001.0,2.0,
114001,Residential,1710522000,1,900,Dplx Bungalow,2,2,0,7200,2022-08-16,134000.0,1.0,Aluminum/Vinyl,1.5,1925.0,9.0,1796.0,4.0,
114011,Residential,1710531000,1,900,Duplex O/S,1,2,0,4560,2022-01-25,85000.0,0.0,Aluminum/Vinyl,1.5,1939.0,5.0,1095.0,2.0,
114022,Residential,1710542000,1,900,Res O/S A & 1/2,1,1,1,5272,2022-06-24,139000.0,1.0,Aluminum/Vinyl,1.5,1927.0,7.0,1240.0,4.0,
114064,Residential,1710583000,1,900,Cape Cod,1,1,0,7200,2022-10-26,96000.0,0.0,Aluminum/Vinyl,1.0,1938.0,5.0,976.0,2.0,
114073,Residential,1710621000,1,900,Colonial,1,2,0,5945,2022-03-31,151000.0,1.0,Aluminum/Vinyl,2.0,2004.0,0.0,1470.0,3.0,
114117,Residential,1719584000,1,900,Cape Cod,1,1,0,6400,2022-07-29,110000.0,1.0,Brick,1.0,1941.0,5.0,1425.0,3.0,
114150,Residential,1719618000,1,900,Cape Cod,1,1,0,6400,2022-02-21,125000.0,1.0,Brick,1.0,1941.0,5.0,1063.0,3.0,
114159,Residential,1719628000,1,900,Cape Cod,1,1,0,6272,2022-04-13,150000.0,1.0,Brick,1.0,1952.0,6.0,1351.0,4.0,
114197,Residential,1719667000,1,900,Duplex N/S,2,2,0,6350,2022-08-19,130000.0,1.0,Brick,1.5,1945.0,8.0,1719.0,3.0,
114198,Residential,1719668000,1,900,Cape Cod,1,1,0,8001,2022-11-30,100000.0,1.0,Aluminum/Vinyl,1.0,1938.0,6.0,1344.0,3.0,
114239,Residential,1719710000,1,900,Cape Cod,1,1,1,7100,2022-06-15,160000.0,1.0,Alum/Vynyl Siding,1.0,1951.0,5.0,1473.0,4.0,
114244,Residential,1719715000,1,900,Res O/S A & 1/2,1,2,0,7100,2022-03-10,159000.0,1.0,Aluminum/Vinyl,1.0,1929.0,10.0,922.0,6.0,
114304,Residential,1719775000,1,900,Cape Cod,1,1,1,5200,2022-09-12,75000.0,0.0,Aluminum/Vinyl,1.0,1951.0,5.0,985.0,3.0,
114321,Residential,1719793100,1,900,Cape Cod,1,1,0,8520,2022-07-05,128000.0,1.0,Aluminum/Vinyl,1.0,1938.0,6.0,1161.0,2.0,
114354,Residential,1719830000,1,900,Ranch,1,1,0,6528,2022-05-23,99900.0,0.0,Aluminum/Vinyl,1.0,1950.0,10.0,904.0,6.0,
114404,Residential,1719882000,1,900,Duplex N/S,2,2,0,5504,2022-02-28,97000.0,0.0,Aluminum/Vinyl,2.0,1955.0,16.0,1892.0,8.0,
114430,Residential,1719906000,1,900,Cape Cod,1,2,0,5896,2022-09-07,117000.0,1.0,Aluminum/Vinyl,1.0,1938.0,4.0,784.0,2.0,
114456,Residential,1719932000,1,900,Cape Cod,1,1,1,6400,2022-04-07,182900.0,1.0,Brick,1.0,1945.0,6.0,1449.0,4.0,
114484,Residential,1719960000,1,900,Res O/S A & 1/2,1,2,0,5120,2022-04-18,165000.0,1.0,Wood,1.5,1925.0,6.0,1422.0,3.0,
114486,Residential,1719962000,1,900,Duplex N/S,2,2,0,5120,2022-01-13,100000.0,1.0,Brick,2.0,1959.0,8.0,2062.0,4.0,
114504,Residential,1719980000,1,900,Cape Cod,1,1,0,5120,2022-07-29,65000.0,0.0,Aluminum/Vinyl,1.0,1948.0,4.0,716.0,2.0,
114505,Residential,1719981000,1,900,Cape Cod,1,1,0,5120,2022-04-13,93000.0,0.0,Aluminum/Vinyl,1.0,1950.0,5.0,853.0,3.0,
114506,Residential,1719982000,1,900,Colonial,1,2,0,5120,2022-05-31,105000.0,1.0,Masonry/Frame,2.0,1935.0,7.0,2380.0,5.0,
114533,Residential,1730005000,9,960,Ranch,1,1,0,6500,2022-07-21,124900.0,1.0,Aluminum/Vinyl,1.0,1953.0,4.0,720.0,2.0,
114534,Residential,1730006000,9,960,Cape Cod,1,1,0,6500,2022-05-18,178000.0,1.0,Aluminum/Vinyl,1.0,1953.0,6.0,1020.0,2.0,
114543,Residential,1730015000,9,960,Cape Cod,1,1,0,6500,2022-04-28,79000.0,0.0,Aluminum/Vinyl,1.0,1951.0,6.0,1053.0,4.0,
114543,Residential,1730015000,9,960,Cape Cod,1,1,0,6500,2022-08-15,154900.0,1.0,Aluminum/Vinyl,1.0,1951.0,6.0,1053.0,4.0,
114548,Residential,1730020000,9,960,Ranch,1,2,0,6500,2022-06-02,82000.0,0.0,Aluminum/Vinyl,1.0,1951.0,4.0,758.0,2.0,
114566,Residential,1730038000,9,960,Ranch,1,1,0,5720,2022-11-28,65000.0,0.0,Aluminum/Vinyl,1.0,1951.0,4.0,672.0,2.0,
114599,Residential,1730070000,9,960,Cape Cod,1,1,0,6780,2022-11-29,72000.0,0.0,Wood,1.0,1952.0,6.0,1170.0,4.0,
114610,Residential,1730081000,9,960,Cape Cod,1,1,0,5250,2022-07-05,154900.0,1.0,Aluminum/Vinyl,1.0,1952.0,6.0,990.0,4.0,
114614,Residential,1730085000,9,960,Ranch,1,1,0,5603,2022-02-18,99000.0,0.0,Aluminum/Vinyl,1.0,1951.0,4.0,792.0,2.0,
114617,Residential,1730088000,9,960,Colonial,1,1,0,6160,2022-03-18,150000.0,1.0,Wood,2.0,1951.0,8.0,1087.0,4.0,
114622,Residential,1730093000,9,960,Ranch,1,1,0,5250,2022-12-07,125000.0,1.0,Aluminum/Vinyl,1.0,1953.0,4.0,672.0,2.0,
114650,Residential,1730121000,9,960,Cape Cod,1,1,0,5500,2022-09-28,105000.0,1.0,Aluminum/Vinyl,1.0,1953.0,6.0,1028.0,4.0,
114746,Residential,1740026000,9,960,Ranch,1,1,0,5500,2022-10-17,66000.0,0.0,Aluminum/Vinyl,1.0,1954.0,4.0,672.0,2.0,
114756,Residential,1740036000,9,960,Ranch,1,1,0,5500,2022-03-11,49000.0,0.0,Wood,1.0,1954.0,4.0,672.0,2.0,
114764,Residential,1740108000,9,960,Duplex N/S,2,2,0,8050,2022-04-26,99000.0,0.0,Aluminum/Vinyl,2.0,1958.0,10.0,1884.0,6.0,
114770,Residential,1740114000,9,960,Ranch,1,1,0,5830,2022-07-29,97000.0,0.0,Aluminum/Vinyl,1.0,1958.0,6.0,1112.0,3.0,
114876,Residential,1740365000,9,960,Ranch,1,1,0,6250,2022-03-08,112200.0,1.0,Asphalt/Other,1.0,1957.0,10.0,915.0,6.0,
114881,Residential,1740370000,9,960,Ranch,1,1,0,7250,2022-12-05,115000.0,1.0,Aluminum/Vinyl,1.0,1957.0,5.0,905.0,3.0,
114897,Residential,1740386000,9,960,Duplex N/S,2,2,0,7800,2022-09-09,65000.0,0.0,Aluminum/Vinyl,2.0,1957.0,11.0,2472.0,5.0,
114919,Residential,1740508100,2,960,Cape Cod,1,1,0,6000,2022-04-19,93500.0,0.0,Stone,1.0,1948.0,7.0,1155.0,4.0,
114948,Residential,1740539000,2,960,Ranch,1,1,0,5490,2022-08-30,133000.0,1.0,Aluminum/Vinyl,1.0,1955.0,4.0,672.0,2.0,
114959,Residential,1740551000,2,960,Duplex N/S,2,2,0,5400,2022-05-11,155900.0,1.0,Aluminum/Vinyl,2.0,1958.0,10.0,2054.0,6.0,
115012,Residential,1740605000,2,960,Duplex N/S,2,2,0,5000,2022-03-31,97500.0,0.0,Asphalt/Other,2.0,1954.0,16.0,1536.0,8.0,
115013,Residential,1740606000,2,960,Duplex N/S,2,2,0,4960,2022-12-28,112000.0,1.0,Asphalt/Other,2.0,1954.0,8.0,1536.0,4.0,
115042,Residential,1740634000,2,960,Ranch,1,1,0,5002,2022-02-18,113000.0,1.0,Aluminum/Vinyl,1.0,1955.0,5.0,864.0,3.0,
115061,Residential,1740653000,2,960,Ranch,1,1,0,4920,2022-07-12,70000.0,0.0,Asphalt/Other,1.0,1955.0,4.0,672.0,2.0,
115081,Residential,1740673000,2,960,Ranch,1,1,0,4920,2022-03-31,85500.0,0.0,Aluminum/Vinyl,1.0,1955.0,4.0,672.0,2.0,
115090,Residential,1740682000,2,960,Cape Cod,1,1,0,4800,2022-09-28,145000.0,1.0,Aluminum/Vinyl,1.0,1955.0,6.0,1254.0,4.0,
115137,Residential,1740728000,2,960,Ranch,1,1,0,5000,2022-01-28,70000.0,0.0,Aluminum/Vinyl,1.0,1950.0,8.0,672.0,4.0,
115140,Residential,1740731000,2,960,Duplex N/S,2,2,0,4800,2022-03-25,110000.0,1.0,Asphalt/Other,2.0,1954.0,8.0,1536.0,4.0,
115200,Residential,1740794000,2,960,Cape Cod,1,1,0,5160,2022-04-18,125000.0,1.0,Aluminum/Vinyl,1.0,1952.0,5.0,972.0,3.0,
115206,Residential,1740800000,2,960,Ranch,1,2,0,4920,2022-07-19,163000.0,1.0,Aluminum/Vinyl,1.0,1955.0,4.0,884.0,2.0,
115208,Residential,1740802000,2,960,Ranch,1,1,0,4920,2022-01-03,94500.0,0.0,Aluminum/Vinyl,1.0,1956.0,4.0,784.0,2.0,
115216,Residential,1740810000,2,960,Ranch,1,1,0,4880,2022-07-18,112000.0,1.0,Aluminum/Vinyl,1.0,1953.0,4.0,672.0,2.0,
115237,Residential,1740831000,2,960,Duplex N/S,2,2,0,4800,2022-04-21,140000.0,1.0,Aluminum/Vinyl,2.0,1957.0,10.0,2210.0,6.0,
115246,Residential,1740840000,2,960,Cape Cod,1,2,0,10000,2022-06-20,220000.0,2.0,Aluminum/Vinyl,1.0,1948.0,6.0,1497.0,4.0,
115255,Residential,1740904000,9,960,Duplex N/S,2,2,0,6840,2022-05-04,160000.0,1.0,Aluminum/Vinyl,2.0,1957.0,10.0,2016.0,6.0,
115256,Residential,1740905000,9,960,Duplex N/S,2,2,0,6360,2022-04-05,170000.0,1.0,Aluminum/Vinyl,2.0,1957.0,10.0,2016.0,6.0,
115279,Residential,1741021000,9,960,Duplex N/S,2,2,0,7236,2022-12-22,160000.0,1.0,Aluminum/Vinyl,2.0,1954.0,10.0,1728.0,6.0,
115284,Residential,1741026000,9,960,Duplex N/S,2,2,0,5202,2022-08-17,108000.0,1.0,Aluminum/Vinyl,2.0,1954.0,8.0,1536.0,4.0,
115290,Residential,1741032000,9,960,Duplex N/S,2,2,0,5253,2022-05-04,90000.0,0.0,Aluminum/Vinyl,2.0,1954.0,8.0,1536.0,4.0,
115303,Residential,1741111000,9,960,Ranch,1,1,0,8120,2022-03-25,77000.0,0.0,Aluminum/Vinyl,1.0,1955.0,8.0,672.0,4.0,
115334,Residential,1741411000,9,960,Duplex N/S,2,1,1,5969,2022-06-24,154000.0,1.0,Brick,1.5,1961.0,9.0,2112.0,4.0,
115341,Residential,1749982100,9,960,Triplex,3,3,0,8188,2022-02-24,180645.0,1.0,Brick,2.0,1960.0,11.0,2890.0,5.0,
115342,Residential,1749983100,9,960,Duplex N/S,2,2,0,6120,2022-11-28,160000.0,1.0,Aluminum/Vinyl,2.0,1958.0,10.0,1850.0,6.0,
115356,Residential,1750001000,2,980,Ranch,1,2,0,6360,2022-07-06,190000.0,1.0,Aluminum/Vinyl,1.0,1955.0,5.0,912.0,3.0,
115394,Residential,1750039000,2,980,Ranch,1,1,0,5620,2022-03-08,100000.0,1.0,Aluminum/Vinyl,1.0,1955.0,5.0,912.0,3.0,
115442,Residential,1750087000,2,980,Cape Cod,1,1,1,7000,2022-01-14,105000.0,1.0,Aluminum/Vinyl,1.0,1955.0,12.0,1132.0,8.0,
115442,Residential,1750087000,2,980,Cape Cod,1,1,1,7000,2022-07-22,175000.0,1.0,Aluminum/Vinyl,1.0,1955.0,12.0,1132.0,8.0,
115449,Residential,1750094000,2,980,Cape Cod,1,1,1,5237,2022-07-27,149000.0,1.0,Aluminum/Vinyl,1.0,1955.0,5.0,1203.0,3.0,
115488,Residential,1750239000,2,980,Ranch,1,1,1,4800,2022-05-01,112000.0,1.0,Aluminum/Vinyl,1.0,1972.0,5.0,936.0,3.0,
115488,Residential,1750239000,2,980,Ranch,1,1,1,4800,2022-11-07,185000.0,1.0,Aluminum/Vinyl,1.0,1972.0,5.0,936.0,3.0,
115494,Residential,1750245000,2,980,Ranch,1,1,1,5400,2022-06-09,135000.0,1.0,Aluminum/Vinyl,1.0,1965.0,5.0,1154.0,3.0,
115524,Residential,1750275100,2,980,Split Level,1,1,1,7049,2022-09-29,200000.0,2.0,Aluminum/Vinyl,1.0,1964.0,8.0,1846.0,4.0,
115532,Residential,1750276000,2,980,Duplex N/S,2,2,0,5160,2022-10-10,115300.0,1.0,Aluminum/Vinyl,2.0,1965.0,10.0,2056.0,6.0,
115537,Residential,1750281000,2,980,Ranch,1,2,0,5160,2022-05-31,115000.0,1.0,Aluminum/Vinyl,1.0,1960.0,5.0,1002.0,3.0,
115539,Residential,1750283000,2,980,Ranch,1,1,0,6150,2022-01-10,147000.0,1.0,Brick,1.0,1960.0,5.0,962.0,3.0,
115552,Residential,1750296000,2,980,Cape Cod,1,1,0,7560,2022-03-18,138000.0,1.0,Brick,1.0,1953.0,10.0,1270.0,4.0,
115592,Residential,1750338000,2,980,Ranch,1,2,0,4800,2022-03-03,180000.0,1.0,Aluminum/Vinyl,1.0,1961.0,5.0,1036.0,3.0,
115657,Residential,1750405000,2,980,Ranch,1,1,1,5400,2022-11-22,185000.0,1.0,Aluminum/Vinyl,1.0,1954.0,7.0,1378.0,3.0,
115711,Residential,1750461000,2,980,Cape Cod,1,1,0,4800,2022-07-08,200000.0,2.0,Asphalt/Other,1.5,1955.0,6.0,1208.0,4.0,
115740,Residential,1750490000,2,980,Ranch,1,1,0,4800,2022-08-23,98000.0,0.0,Aluminum/Vinyl,1.0,1955.0,4.0,672.0,2.0,
115756,Residential,1750506100,2,980,Tudor,1,2,0,9088,2022-11-30,206800.0,2.0,Brick,1.0,1928.0,6.0,1926.0,4.0,
115770,Residential,1750520000,2,980,Bi-Level,1,2,1,6000,2022-06-09,198000.0,1.0,Wood,1.0,1971.0,6.0,1200.0,4.0,
115808,Residential,1750619000,2,960,Duplex N/S,2,2,0,4800,2022-01-12,105000.0,1.0,Aluminum/Vinyl,2.0,1958.0,8.0,1879.0,4.0,
115814,Residential,1750626000,2,960,Duplex N/S,2,2,0,4800,2022-07-25,132000.0,1.0,Wood,2.0,1958.0,8.0,1879.0,4.0,
115825,Residential,1750639100,2,960,Cottage,1,1,0,7500,2022-09-09,70000.0,0.0,Aluminum/Vinyl,2.0,1936.0,4.0,944.0,2.0,
115831,Residential,1750645000,2,960,Duplex N/S,2,2,0,5750,2022-03-17,172000.0,1.0,Brick,2.0,1958.0,10.0,2168.0,6.0,
115862,Residential,1750676000,2,980,Cape Cod,1,2,0,4920,2022-11-14,183000.0,1.0,Aluminum/Vinyl,1.0,1955.0,6.0,1103.0,4.0,
115879,Residential,1750694000,2,980,Ranch,1,1,1,5200,2022-04-25,160000.0,1.0,Aluminum/Vinyl,1.0,1955.0,5.0,864.0,3.0,
115937,Residential,1750754000,2,960,Duplex N/S,2,2,0,5000,2022-02-04,120430.0,1.0,Aluminum/Vinyl,1.5,1958.0,7.0,1535.0,3.0,
115943,Residential,1750760000,2,960,Cape Cod,1,1,1,5375,2022-12-09,125000.0,1.0,Aluminum/Vinyl,1.0,1941.0,6.0,1259.0,3.0,
115982,Residential,1750800000,2,960,Duplex N/S,2,2,0,4800,2022-02-28,105000.0,1.0,Aluminum/Vinyl,2.0,1958.0,8.0,1879.0,4.0,
116003,Residential,1750822100,2,980,Duplex O/S,2,3,1,9600,2022-09-22,237000.0,2.0,Stucco,1.5,1938.0,11.0,2333.0,5.0,
116009,Residential,1750829000,2,980,Ranch,1,1,1,7320,2022-04-28,160000.0,1.0,Brick,1.0,1955.0,5.0,1040.0,3.0,
116017,Residential,1750837000,2,980,Ranch,1,1,0,5000,2022-06-30,124900.0,1.0,Aluminum/Vinyl,1.0,1958.0,5.0,949.0,3.0,
116023,Residential,1750844000,2,980,Ranch,1,1,0,5040,2022-04-29,105078.0,1.0,Asphalt/Other,1.0,1955.0,4.0,672.0,2.0,
116030,Residential,1750851000,2,980,Ranch,1,1,0,5120,2022-11-10,93000.0,0.0,Wood,1.0,1955.0,5.0,872.0,3.0,
116031,Residential,1750852000,2,980,Ranch,1,1,0,5120,2022-05-24,104000.0,1.0,Asphalt/Other,1.0,1955.0,5.0,864.0,3.0,
116091,Residential,1760025000,2,980,Ranch,1,1,1,4800,2022-03-14,190000.0,1.0,Aluminum/Vinyl,1.0,1971.0,6.0,1080.0,4.0,
116092,Residential,1760026000,2,980,Ranch,1,1,0,4800,2022-09-06,132000.0,1.0,Aluminum/Vinyl,1.0,1959.0,5.0,923.0,3.0,
116111,Residential,1760046110,2,980,Ranch,1,1,0,7200,2022-12-19,140000.0,1.0,Brick,1.0,1960.0,5.0,1020.0,3.0,
116137,Residential,1760078000,2,980,Ranch,1,2,1,5500,2022-03-01,189900.0,1.0,Aluminum/Vinyl,1.0,1964.0,5.0,1148.0,3.0,
116166,Residential,1760112000,2,980,Ranch,1,1,0,9600,2022-07-18,95000.0,0.0,Stucco,1.0,1953.0,4.0,1728.0,2.0,
116171,Residential,1760116000,2,980,Ranch,1,1,0,4800,2022-02-18,113500.0,1.0,Aluminum/Vinyl,1.0,1950.0,8.0,820.0,4.0,
116231,Residential,1760177000,2,980,Ranch,1,1,0,4800,2022-11-22,129000.0,1.0,Aluminum/Vinyl,1.0,1959.0,5.0,1009.0,3.0,
116232,Residential,1760178000,2,980,Ranch,1,1,0,4800,2022-09-16,145000.0,1.0,Aluminum/Vinyl,1.0,1942.0,5.0,1076.0,2.0,
116259,Residential,1760206000,2,980,Ranch,1,1,1,4800,2022-12-07,200000.0,2.0,Brick,1.0,1964.0,5.0,1253.0,3.0,
116260,Residential,1760207000,2,980,Townhouse,2,2,2,4800,2022-09-23,220000.0,2.0,Aluminum/Vinyl,2.0,1969.0,10.0,2496.0,6.0,
116262,Residential,1760209000,2,980,Duplex N/S,2,2,2,4800,2022-05-31,160000.0,1.0,Aluminum/Vinyl,2.0,1969.0,10.0,2314.0,6.0,
116268,Residential,1760216000,2,980,Townhouse,2,2,2,5400,2022-08-26,180000.0,1.0,Aluminum/Vinyl,2.0,1964.0,10.0,2177.0,6.0,
116287,Residential,1760235000,2,980,Ranch,1,1,0,6000,2022-02-10,145000.0,1.0,Wood,1.0,1971.0,10.0,936.0,6.0,
116289,Residential,1760237000,2,980,Ranch,1,1,1,6000,2022-11-16,173000.0,1.0,Wood,1.0,1960.0,6.0,1266.0,3.0,
116299,Residential,1760246000,2,980,Ranch,1,1,1,5616,2022-05-16,125000.0,1.0,Aluminum/Vinyl,1.0,1964.0,5.0,1000.0,3.0,
116301,Residential,1760248000,2,980,Ranch,1,2,0,9225,2022-06-21,180000.0,1.0,Aluminum/Vinyl,1.0,1961.0,5.0,1078.0,3.0,
116334,Residential,1760280000,2,980,Ranch,1,1,0,4800,2022-08-02,94900.0,0.0,Aluminum/Vinyl,1.0,1954.0,5.0,879.0,3.0,
116337,Residential,1760283000,2,980,Ranch,1,2,1,4800,2022-04-15,192000.0,1.0,Aluminum/Vinyl,1.0,1964.0,5.0,1020.0,3.0,
116367,Residential,1760316000,2,980,Ranch,1,2,0,9225,2022-03-18,160000.0,1.0,Aluminum/Vinyl,1.0,1956.0,5.0,1040.0,3.0,
116385,Residential,1760334000,2,980,Cape Cod,1,1,1,4800,2022-11-16,142500.0,1.0,Aluminum/Vinyl,1.0,1961.0,6.0,1117.0,4.0,
116390,Residential,1760339000,2,980,Ranch,1,1,0,5400,2022-01-28,110000.0,1.0,Aluminum/Vinyl,1.0,1963.0,5.0,1029.0,3.0,
116411,Residential,1760366100,2,980,Ranch,1,1,0,5304,2022-08-18,125100.0,1.0,Aluminum/Vinyl,1.0,1955.0,5.0,988.0,3.0,
116420,Residential,1760375000,2,980,Ranch,1,1,0,4000,2022-04-08,90000.0,0.0,Asphalt/Other,1.0,1979.0,5.0,910.0,3.0,
116423,Residential,1760378100,2,980,Triplex,3,3,1,6330,2022-08-05,190000.0,1.0,Aluminum/Vinyl,2.0,1968.0,12.0,2703.0,5.0,
116491,Residential,1760469000,2,980,Ranch,1,1,1,7290,2022-01-14,145000.0,1.0,Aluminum/Vinyl,1.0,1957.0,10.0,915.0,6.0,
116519,Residential,1760534000,2,980,Ranch,1,1,0,7315,2022-01-13,150000.0,1.0,Brick,1.0,1958.0,10.0,971.0,6.0,
116564,Residential,1760645000,2,980,Duplex N/S,2,2,0,6600,2022-07-21,134900.0,1.0,Aluminum/Vinyl,2.0,1959.0,10.0,2076.0,6.0,
116590,Residential,1760720000,2,980,Duplex N/S,2,2,0,6656,2022-02-11,154000.0,1.0,Aluminum/Vinyl,2.0,1965.0,10.0,1970.0,6.0,
116649,Residential,1770049000,2,1020,Duplex N/S,2,2,1,7625,2022-06-07,146500.0,1.0,Aluminum/Vinyl,1.5,1965.0,9.0,1999.0,5.0,
116657,Residential,1770057000,2,1020,Ranch,1,1,1,7860,2022-03-03,189900.0,1.0,Aluminum/Vinyl,1.0,1961.0,10.0,1186.0,6.0,
